Datetime,retweetCount,Text,Username,Keywords,truthfulness
2021-02-25 17:15:08+00:00,20,Black Americans cite Tuskegee and a notorious syphilis study for mistrust in Covid-19 vaccines. Here's what the people of Tuskegee had to say. “I don’t think it’s a good vaccine. They just don’t want to tell us the truth.” https://t.co/16TT0sfXO2,WSJ,[],0
2021-02-25 17:00:02+00:00,46,"About four in ten teenagers have reported feeling more lonely than usual, according to a Common Sense Media survey. @juliejargon spoke to five teens who shared insights about friendships in the Covid-19 age. #WSJWhatsNow https://t.co/DY3kv1dhhK https://t.co/bjG1erTURo",WSJ,[],0
2021-02-25 16:15:05+00:00,7,"Indoor visitations will soon be able to resume at some New Jersey nursing homes in seven counties as Covid-19 cases continue to fall, public-health officials said https://t.co/GX6GVmEMCI",WSJ,[],0
2021-02-25 11:46:39+00:00,57,Pfizer and BioNTech have started human studies to determine whether giving a third dose of their Covid-19 vaccine would increase its effectiveness against new strains of the coronavirus https://t.co/C4E5KshUGR,WSJ,[],0
2021-02-25 03:30:13+00:00,20,Airlines are now helping to promote at-home Covid-19 test kits. Here's what you need to know before you order one. https://t.co/PxHoHfTegi,WSJ,[],0
2021-02-24 23:22:05+00:00,26,"Alaska Gov. Mike Dunleavy has tested positive for Covid-19, his office said https://t.co/Kb6j4EgPnH",WSJ,[],0
2021-02-24 22:50:05+00:00,45,"Pfizer-BioNTech's Covid-19 vaccine is equally effective across all age groups, including those over 60, according to a new Israeli study https://t.co/8SuTbtrEna",WSJ,[],0
2021-02-24 21:18:47+00:00,65,Moderna said its new Covid-19 vaccine designed to protect against a new strain of the coronavirus is ready for human testing. The virus variant seen in South Africa showed resistance to its original shot. https://t.co/U3IapozQ0F,WSJ,[],0
2021-02-24 19:50:04+00:00,29,"Fry’s Electronics said it would cease operations on Feb. 24 and permanently close all its stores, the latest bricks-and-mortar retailer to fall to challenges of the Covid-19 pandemic https://t.co/wR1nHpmrMD",WSJ,[],0
2021-02-24 13:40:18+00:00,3255,"Johnson &amp; Johnson's single-shot Covid-19 vaccine is safe and effective, according to FDA analysis, a step toward possible authorization of a third shot in the U.S. https://t.co/aeyzZVNjXu",WSJ,[],0
2021-02-24 12:00:08+00:00,14,What’s involved in getting the first dose of the Covid-19 vaccine? Should you consider differences between the Pfizer-BioNTech and Moderna vaccines? How protected are you after the first shot alone? Doctors answer these questions and more. https://t.co/dvE1Hy9P7n,WSJ,[],0
2021-02-24 11:15:05+00:00,24,The first shipment of free Covid-19 vaccines from the WHO-backed Covax facility marks the beginning of a historic vaccination drive aimed at developing countries https://t.co/lo3EHKF0hV,WSJ,[],0
2021-02-24 08:00:13+00:00,19,"Disease modelers advising the U.K. government recently made a sobering projection: 56,000 more Covid-19 deaths by the summer of next year, even if the country tiptoes out of lockdown and the vaccines work https://t.co/5AZ7xRDWR8",WSJ,[],0
2021-02-24 03:45:06+00:00,42,"Scammers are taking advantage of widespread anxiety about Covid-19, enticing people to give up their personal data and money with the promise of a vaccine https://t.co/zILLBItQZg",WSJ,[],0
2021-02-24 03:15:06+00:00,39,"A Covid-19 vaccine in testing could have big advantages over other shots. It would be a major turnaround for Novavax, a company that just a year ago was struggling to survive. https://t.co/unuDd3R293",WSJ,[],0
2021-02-24 00:45:10+00:00,32,New York City is increasing police patrols and investigations to fight a rise in hate crimes targeting Asian-Americans amid the Covid-19 pandemic https://t.co/eH4skHbIaY,WSJ,[],0
2021-02-23 23:25:05+00:00,25,"AstraZeneca expects U.S. health regulators to clear its Covid-19 vaccine in early April, at which point the company would release 30 million doses, an executive told Congress Tuesday https://t.co/2Ijp4lDEki",WSJ,[],0
2021-02-23 22:45:05+00:00,28,"Disease modelers advising the U.K. government recently made a sobering projection: 56,000 more Covid-19 deaths by the summer of next year, even if the country tiptoes out of lockdown and the vaccines work https://t.co/CrY0TAVKI8",WSJ,[],0
2021-02-23 21:15:08+00:00,29,"Novavax tried to develop an approved vaccine for decades, with no success. A promising Covid-19 shot could change its fortunes. https://t.co/v1B6v0Hmft",WSJ,[],0
2021-02-23 19:30:09+00:00,204,"Six out of 10 New Yorkers say they believe Gov. Andrew Cuomo did something wrong in his handling of Covid-19 in the state’s nursing homes, according to a poll released Tuesday https://t.co/jR3zNFF54T",WSJ,[],0
2021-02-23 16:30:09+00:00,16,"Novavax tried to develop an approved vaccine for decades, with no success. A promising Covid-19 shot could change its fortunes. https://t.co/VNsiao942n",WSJ,[],0
2021-02-23 14:30:09+00:00,31,Rival drugmakers are working together to boost production of desperately needed Covid-19 vaccines: “We’ll go back to fighting when this is over” https://t.co/Yb9wqJ0UTH,WSJ,[],0
2021-02-23 13:05:00+00:00,43,"JavaScript is not available.

We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using twitter.com. You can see a list of supported browsers in our Help Center.

Help Center",WSJ,"['switch', 'using', 'enable', 'help', 'list', 'disabled', 'browser', 'javascript', 'twittercom', 'supported']",0
2021-02-23 10:30:04+00:00,13,"As more-transmissible Covid-19 virus variants emerge, a few coronavirus tests fail to pick up on a section of the U.K. variant’s genetic code, which is allowing health authorities to more quickly find cases https://t.co/8dkjlhAlro",WSJ,[],0
2021-02-23 05:30:07+00:00,20,Some strains of the virus that causes Covid-19 appear to be equipped with adaptations that may make them better at infecting cells or eluding the immune system https://t.co/J1QcVCYMgT,WSJ,[],0
2021-02-23 03:00:12+00:00,42,"With a moment of silence and a candlelit memorial, President Biden marked the loss of life from Covid-19, as the U.S. death toll passed 500,000 https://t.co/vnkxr7mT5x",WSJ,[],0
2021-02-23 00:30:10+00:00,48,"A new study shows an anti-inflammatory drug can help treat certain severe symptoms of Covid-19, and adds a tool for helping the sickest patients https://t.co/DENmv40DlZ",WSJ,[],0
2021-02-22 23:45:09+00:00,17,"With vaccines from Pfizer and Moderna available in the U.S., and others on the horizon, for now, medical experts say you should take whichever Covid-19 vaccine you can get https://t.co/GcYDxQ0df8",WSJ,[],0
2021-02-22 22:45:04+00:00,38,"A single shot of the vaccine produced by Pfizer led to a 57% reduction in cases of Covid-19 in people of age 80 and over, rising to 88% after a second dose, according to preliminary data from the U.K.’s inoculation program https://t.co/9lRfKDxPV6",WSJ,[],0
2021-02-22 22:00:09+00:00,23,"The FDA said it will quickly analyze any vaccine booster shots against Covid-19 variants such as those from South Africa and the U.K., and won’t require further large clinical trials of the new shots’ effectiveness https://t.co/Ar53R5U0F4",WSJ,[],0
2021-02-22 21:51:29+00:00,29,"More than 500,000 people have now died from Covid-19 in the U.S. almost a year into the pandemic, according to Johns Hopkins data https://t.co/PhYh8kuyc2",WSJ,[],0
2021-02-22 20:47:07+00:00,21,Some strains of the virus that causes Covid-19 appear to be equipped with adaptations that may make them better at infecting cells or eluding the immune system https://t.co/tcLdeH0x2l https://t.co/7JBZLLTz5d,WSJ,[],0
2021-02-22 18:00:14+00:00,12,The past year forced executives from Elon Musk at Tesla to Sonia Syngal at Gap to recognize the stress their workers face. A WSJ guide looks at leadership lessons from the Covid-19 crisis. https://t.co/kgL3Caj3Ru,WSJ,[],0
2021-02-22 17:15:10+00:00,9,"Covid-19 restrictions mean no more toasty ski lodges this winter. ""We’re asking folks to go old school."" https://t.co/HJ2Dg70Mlb",WSJ,[],0
2021-02-22 16:00:27+00:00,12,"As California vaccinates fewer Black and Latino people than have been infected with Covid-19, clinics in South Los Angeles create workarounds to try to change the trend https://t.co/VHCMKKZg6M",WSJ,[],0
2021-02-22 14:30:06+00:00,15,Some countries are sharpening their Covid-19 vaccination pitches to the public: Get a shot or face a potential penalty https://t.co/KyBc4Akw2a,WSJ,[],0
2021-02-22 08:30:05+00:00,15,The relationship between New York Gov. Andrew Cuomo and leading lawmakers of his own party has hit a nadir amid questions over his handling of Covid-19 in nursing homes https://t.co/DNp1euf77g,WSJ,[],0
2021-02-22 05:14:03+00:00,52,"China is assembling a supply chain of airplanes, warehouses and trucks to deliver refrigerated Covid-19 vaccines to the developing world https://t.co/JMRNz80hvb",WSJ,[],0
2021-02-22 02:00:15+00:00,38,"Executives and directors at Pfizer, Moderna and other companies developing Covid-19 vaccines sold approximately $496 million of stock last year, reaping the rewards of positive vaccine developments https://t.co/FyUfGDrRQd",WSJ,[],0
2021-02-21 23:45:04+00:00,35,Ferret badgers and rabbits sold at a Wuhan market are among the prime suspects in the hunt for how Covid-19 spread to humans https://t.co/FdTcIsYMaD,WSJ,[],0
2021-02-21 22:00:10+00:00,37,"China is assembling a supply chain of airplanes, warehouses and trucks to deliver refrigerated Covid-19 vaccines to the developing world https://t.co/UUO15V9EJW",WSJ,[],0
2021-02-21 20:15:09+00:00,57,Israel’s largest vaccine study to date found that people who received two doses of the Pfizer shot were 92% less likely to develop severe illness from Covid-19 https://t.co/aGSDi0EsDU,WSJ,[],0
2021-02-21 17:30:00+00:00,14,The isolation older adults face during the Covid-19 pandemic makes them vulnerable to online fraud. @juliejargon has tips from experts to guard against online scams. #WSJWhatsNow https://t.co/frG5q7X5xL https://t.co/liKzzLLqRF,WSJ,[],0
2021-02-21 16:55:48+00:00,61,"China is assembling a supply chain of airplanes, warehouses and trucks to deliver refrigerated Covid-19 vaccines to the developing world https://t.co/FcSMtHYUmb",WSJ,[],0
2021-02-21 13:24:24+00:00,54,"“Not everybody needs two shots.” Covid-19 survivors may need only one dose of the vaccine, new research suggests. https://t.co/xBpoNpslbM",WSJ,[],0
2021-02-21 13:00:07+00:00,207,"Executives and directors at Pfizer, Moderna and other companies developing Covid-19 vaccines sold approximately $496 million of stock last year, reaping the rewards of positive vaccine developments https://t.co/BVYW8AGOLr",WSJ,[],0
2021-02-21 06:00:14+00:00,13,Covid-19 vaccines were developed in record time. So why is it so hard to get a dose? https://t.co/QYzXBsOZhd,WSJ,[],0
2021-02-21 05:30:01+00:00,57,Ferret badgers and rabbits sold at a Wuhan market are among the prime suspects in the hunt for how Covid-19 spread to humans https://t.co/JVOZSgLzqr,WSJ,[],0
2021-02-20 21:15:03+00:00,19,"See how many Covid-19 vaccines have been administered, by state and country https://t.co/7pj9GudjFz",WSJ,[],0
2021-02-20 19:45:05+00:00,26,"The U.S. Covid-19 death toll crept closer to 500,000 on Saturday, as hospitalizations continued a monthslong decline https://t.co/mZcVDfVpjG",WSJ,[],0
2021-02-20 19:30:08+00:00,36,Ferret badgers and rabbits sold at a Wuhan market are among the prime suspects in the hunt for how Covid-19 spread to humans https://t.co/qbtFqXNFFg,WSJ,[],0
2021-02-20 18:00:17+00:00,30,"Executives and directors at Pfizer, Moderna and other companies developing Covid-19 vaccines sold approximately $496 million of stock last year, reaping the rewards of positive vaccine developments https://t.co/MW2hsp4dMX",WSJ,[],0
2021-02-20 16:30:09+00:00,69,Israel’s largest vaccine study to date found that people who received two doses of the Pfizer shot were 92% less likely to develop severe illness from Covid-19 https://t.co/a2C9d1vYv7,WSJ,[],0
2021-02-20 12:45:04+00:00,52,"Scientists say vaccination delays and high rates of viral spread could trigger the rise of more coronavirus variants, potentially impeding efforts to control the Covid-19 pandemic https://t.co/vUqZ1Nv4NT",WSJ,[],0
2021-02-20 04:45:06+00:00,34,"""You really have to be quick on the draw."" One teen shares his secret for getting 16 seniors, including his grandparents, signed up for Covid-19 vaccine shots. https://t.co/LjBEsNtXsb",WSJ,[],0
2021-02-20 03:00:06+00:00,111,"Pfizer's Covid-19 vaccine is highly effective after just one dose and can be stored in ordinary freezers, according to new data https://t.co/cweukU8tFC",WSJ,[],0
2021-02-20 01:15:03+00:00,23,"“I feel like I’m preparing for a big game."" Espresso-fueled 20-somethings are using tech-savvy skills to help seniors book Covid-19 appointments. https://t.co/ROAm58kwj5",WSJ,[],0
2021-02-19 22:45:08+00:00,11,"Trucking groups say their drivers are essential workers who need better access to Covid-19 vaccines, thrusting them into a heated national debate over who should get priority for the shots https://t.co/mlVJ1DfZvV",WSJ,[],0
2021-02-19 21:45:05+00:00,20,"The winter storms that walloped Texas this week, causing widespread power outages and freezing temperatures, are triggering new concerns about the possibility of a rise in Covid-19 infections in the state https://t.co/vad5RckyYH",WSJ,[],0
2021-02-19 16:45:06+00:00,16,"""You really have to be quick on the draw."" One teen shares his secret for getting 16 seniors, including his grandparents, signed up for Covid-19 vaccine shots. https://t.co/DiYk8hHKBP",WSJ,[],0
2021-02-19 16:30:06+00:00,14,"The United Nations chief urged the Group of 20 developed and developing countries to work to double global manufacturing capacity of Covid-19 vaccines. Vaccines, he said, “must be available and affordable for everyone, everywhere.” https://t.co/Nhj9SGMitA",WSJ,[],0
2021-02-19 12:58:03+00:00,245,"Pfizer's Covid-19 vaccine is highly effective after just one dose and can be stored in ordinary freezers, according to new data https://t.co/EGOdiSocWq",WSJ,[],0
2021-02-19 10:30:07+00:00,18,WHO-backed facility Covax is the world’s main effort to get Covid-19 vaccines to developing nations  https://t.co/3574g2X0Ve,WSJ,[],0
2021-02-19 10:00:06+00:00,16,"The severe weather sweeping across the U.S. is disrupting Covid-19 vaccine distribution, complicating a bumpy rollout that had started smoothing out only in recent weeks https://t.co/BZH6zjIm8B",WSJ,[],0
2021-02-19 00:30:04+00:00,26,"Cases of Covid-19 in nursing homes continue to drop rapidly, according to federal data, in a sign that widespread vaccination in the facilities is starting to have an impact https://t.co/bHgZRWeaAA",WSJ,[],0
2021-02-19 00:15:15+00:00,72,"After Peru’s death toll from Covid-19 surged last fall, nearly 500 politically connected people, including the country's then-president, were secretly given a Chinese vaccine months ahead of health workers and other vulnerable groups https://t.co/6l2SMVmWFv",WSJ,[],0
2021-02-18 23:45:05+00:00,29,President Biden will announce $4 billion in U.S. contributions to the international effort to supply Covid-19 vaccines to the world’s poorest countries https://t.co/xaZCIuNQ7f,WSJ,[],0
2021-02-18 22:40:16+00:00,71,Novavax said it will provide 1.1 billion doses of its Covid-19 vaccine to an international vaccination effort that includes poorer countries https://t.co/bYQ7eZFVo4,WSJ,[],0
2021-02-18 20:50:03+00:00,12,"From @WSJopinion: Trump imposed “Trump” on Covid-19, as Andrew Cuomo imposed himself on the virus in New York. It may not end well for him either, writes @danhenninger. https://t.co/E6a5Mfb6VB",WSJ,[],0
2021-02-18 20:30:00+00:00,6,Can your employer help you get the Covid-19 vaccine? @KathrynDill breaks down the details. #WSJWhatsNow https://t.co/CdErQ3saO7 https://t.co/uN6fQHkgdc,WSJ,[],0
2021-02-18 19:27:17+00:00,40,Pfizer and BioNTech said they have begun administering their Covid-19 vaccine to pregnant women as part of a new clinical trial evaluating the shot’s safety and efficacy in expectant mothers https://t.co/SRCLZoTf48,WSJ,[],0
2021-02-18 17:00:01+00:00,59,"JavaScript is not available.

We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using twitter.com. You can see a list of supported browsers in our Help Center.

Help Center",WSJ,"['switch', 'using', 'enable', 'help', 'list', 'disabled', 'browser', 'javascript', 'twittercom', 'supported']",0
2021-02-18 16:22:58+00:00,368,Breaking: Ferret badgers and rabbits sold at a Wuhan market are among the prime suspects in the hunt for how Covid-19 spread to humans https://t.co/jg7oPhbTCx,WSJ,[],0
2021-02-18 14:15:05+00:00,24,Many people can’t wait to get a Covid-19 vaccine. But doctors and nurses in Europe are balking at taking one developed by AstraZeneca.  https://t.co/IXRHB2lhk5,WSJ,[],0
2021-02-18 12:30:08+00:00,13,"Covid-19 Live Updates: Newly reported cases in the U.S. stay below 80,000 https://t.co/lAKCNpkww4",WSJ,[],0
2021-02-18 08:15:06+00:00,20,"Poorer countries are struggling to inoculate their populations against Covid-19, potentially prolonging the pandemic  https://t.co/obWZeYWJte",WSJ,[],0
2021-02-18 05:15:00+00:00,58,"Gov. Andrew Cuomo's administration faces a federal probe over its handling of Covid-19 in New York's nursing homes, people familiar with the matter said https://t.co/4MjccQ8kYc",WSJ,[],0
2021-02-17 23:30:12+00:00,14,New York Gov. Andrew Cuomo defended his handling of Covid-19 deaths in nursing homes and accused a Democratic state lawmaker of making false claims about his administration’s response https://t.co/2LUGflcRD4,WSJ,[],0
2021-02-17 21:50:06+00:00,23,"About 12% of the U.S. population has now been vaccinated for Covid-19. All but a handful of states have vaccinated 10% of their residents, according to a WSJ analysis of vaccination data. https://t.co/VclcTN2KNk",WSJ,[],0
2021-02-17 20:50:04+00:00,38,"In Brazil, everyone from politicians and influential business owners to veterinarians and fashion bloggers are being investigated for jumping the line to get the Covid-19 vaccine. Most incriminated themselves by posting vaccination selfies to social media. https://t.co/DHHQzhZzsW",WSJ,[],0
2021-02-17 15:45:05+00:00,16,"Poorer countries are struggling to inoculate their populations against Covid-19, potentially prolonging the pandemic  https://t.co/EWIlOJ9A9X",WSJ,[],0
2021-02-17 13:50:05+00:00,46,"South Africa started administering Johnson &amp; Johnson’s Covid-19 vaccine, which has yet to be authorized anywhere, to healthcare workers as the country grapples with a new coronavirus strain https://t.co/Er5QUXtOU8",WSJ,[],0
2021-02-17 12:30:07+00:00,43,"Executives and directors at Pfizer, Moderna and other companies developing Covid-19 vaccines sold nearly $500 million of stock last year https://t.co/NZzl8jRq8y",WSJ,[],0
2021-02-17 04:30:05+00:00,17,"Revel, the electric-moped sharing company, announced Tuesday that it will soon begin leasing electric bicycles in New York City for $99 a month, hoping to capitalize on cycling’s surge in popularity during the Covid-19 pandemic https://t.co/N8vr0NhiKl",WSJ,[],0
2021-02-17 01:30:12+00:00,14,"Europe’s economy, battered by the Covid-19 crisis, relied on government relief programs to provide a third of all lending to businesses, revealing the scale of the challenge ahead as the region opens up and support measures are withdrawn. https://t.co/4EmB3CjSTg",WSJ,[],0
2021-02-17 01:15:06+00:00,7,"Some top U.S. business schools opted to skip the most recent M.B.A. rankings, saying Covid-19 made it difficult to gather the data they must submit to be included. With some major programs missing, other schools moved up the lists. https://t.co/4RMrXpJwrH",WSJ,[],0
2021-02-16 19:20:08+00:00,14,"CVS Health said it would re-enter the Affordable Care Act insurance marketplaces next year, as its major role in Covid-19 testing and vaccination allows it to forge ties to a growing number of consumers https://t.co/sy5IazAIhj",WSJ,[],0
2021-02-16 15:48:13+00:00,22,A child’s Covid-19 diagnosis presents challenges for the whole family. Here are some strategies. https://t.co/pOVEDVKZ3J,WSJ,[],0
2021-02-16 15:00:03+00:00,6,"In a nation split over how best to respond to Covid-19, Wisconsin has exemplified the divisions. The state’s infighting is playing out as President Biden is set to arrive in Milwaukee for his first official trip since taking office. https://t.co/BzXFVnZJz8",WSJ,[],0
2021-02-16 11:30:09+00:00,27,Newly reported Covid-19 cases in the U.S. fell to their lowest level in nearly four months over Presidents Day weekend https://t.co/MNnoXleSqV,WSJ,[],0
2021-02-16 06:30:08+00:00,25,"As pharmacies and groceries across the U.S. prepare to dispense Covid-19 vaccines to the public, people are wondering what happens to extra doses left unused at day’s end—and who might get access to one https://t.co/EPOw87kImK",WSJ,[],0
2021-02-16 02:45:06+00:00,19,The International Olympic Committee won’t require Covid-19 vaccines for competition and doesn’t want athletes to cut the line. But it’s also directed national Olympic committees to try to get shots for their athletes. https://t.co/axmZLJTWJs,WSJ,[],0
2021-02-16 01:00:09+00:00,16,"Masks, indoor safety measures and rate of transmission in the surrounding community all factor into the degree to which Covid-19 spreads in K-12 schools. Here's what the research says. https://t.co/BYi4BtXJWH",WSJ,[],0
2021-02-15 23:30:08+00:00,63,"Israel has given Covid-19 inoculations to over 42% of its population in a little more than a month, in the world’s fastest vaccine rollout https://t.co/xIHtp0yX1i",WSJ,[],0
2021-02-15 20:00:05+00:00,10,"In some couples, only one spouse has become eligible for the Covid-19 vaccine. ""It’s not exactly a nyah-nyah moment."" https://t.co/lbNyxH3ARX",WSJ,[],0
2021-02-15 18:30:07+00:00,26,Japan is controlling Covid-19 infections with a minimalist approach to lockdowns. The key: restaurants and bars. https://t.co/2r7fUEncC8,WSJ,[],0
2021-02-15 17:45:04+00:00,11,"Now vaccinated against Covid-19, older Americans are facing a whole new set of choices. “It’s a terribly confusing time.” https://t.co/nA1lj4cSI0",WSJ,[],0
2021-02-15 16:45:08+00:00,12,Many adults in the U.S. are still reluctant to get a Covid-19 vaccine. Here's how that breaks down along geographic and demographic lines. https://t.co/Zf2Id9zwgS,WSJ,[],0
2021-02-15 14:45:04+00:00,24,"Last fall the U.S. government began sending to states fast-acting Covid-19 tests to help manage the pandemic. Many have gone unused, and are about to expire. https://t.co/nxeYaGIMjf",WSJ,[],0
2021-02-15 13:30:00+00:00,17,"Amid the Covid-19 crisis, financial advisers say more couples are fighting about money. @VeronicaDagher has survival tips. #WSJWhatsNow https://t.co/uK9luALq2s https://t.co/W7P98V37vZ",WSJ,[],0
2021-02-15 13:00:15+00:00,10,Covid-19 approval process: answers to some basic questions about the FDA review panels https://t.co/UTp9muoaif,WSJ,[],0
2021-02-15 12:45:04+00:00,39,"Heard on the Street: More executives are flying in business jets than before Covid-19, which could eventually reshape trends in small-aircraft manufacturing https://t.co/BcFKCiG6Dv",WSJ,[],0
