Datetime,retweetCount,Text,Username,Keywords,truthfulness
2021-02-22 16:21:28+00:00,1,,Telegraph,"['boosters', 'map', 'uk', 'live', 'cases', 'coronavirus', 'deaths', 'vaccines']",0
2021-02-22 16:19:12+00:00,1,,Telegraph,"['boosters', 'map', 'uk', 'live', 'cases', 'coronavirus', 'deaths', 'vaccines']",0
2021-02-22 16:10:03+00:00,3,"More than a third of adults in some parts of England have now received their first dose of the Covid-19 jab

https://t.co/EohhLLodUs",Telegraph,[],0
2021-02-21 22:10:28+00:00,9,"Boris Johnson holding a vial of the Oxford/Astra Zeneca Covid-19 vaccine. The Prime Minister has set a new target to vaccinate all adults aged over 50, as well as those with underlying health conditions which put them at higher risk, by April 15

Credit : Geoff Caddick/PA Wire",Telegraph,"['underlying', 'vaccine', 'sight', 'caution', 'johnsons', 'boris', 'vaccinate', 'zeneca', 'set', 'prime', 'risk', 'wire', 'target', 'end', 'vial', 'biggest']",0
2021-02-21 21:52:19+00:00,3,"At the beginning of lockdown nearly a year ago, like many people Tina Cook started keeping a diary. The 38-year-old single mother of five had been furloughed from her job working at a branch of McDonald’s in Leicester and at first found it a blessing. She had time to properly cook for her children, aged between 18 and five, and when the weather was warm inflated a paddling pool in the backyard where they could play, safe from the world outside.

Fast forward 12 months and those diary entries now read very differently. Tina is taking medication for anxiety and while back at work she is terrified every time she has to set foot out the door. At night she cannot sleep because she is constantly listening out for her 18-year-old daughter who has developed such bad insomnia she often doesn’t go to bed until 6am. “My anxiety is about dying,” she says, bluntly. “The children are my life and if I’m gone what will happen to them?”

The Cook family live in a row of terraced houses off Belgrave Road which is known as Leicester’s ‘Golden Mile’ and famed for its Indian restaurants, shops and jewellers. It is also one of the areas that has been hardest hit by Covid-19 in a city that has been locked down longer than any other in the country.

Hindu blessing banners flutter in a biting wind from the doorways of her neighbours. “Case numbers here are quite scary,” she says. “I keep hearing more people catching it.”",Telegraph,"['working', 'diary', 'work', 'children', 'lockdown', 'cook', 'blessing', 'covid', 'wind', 'cant', 'city', 'tina', 'shake', 'world', 'lost', 'anxiety']",0
2021-02-21 13:19:11+00:00,1,"Tender documents have been circulated by Cricket Australia for a package, currently held by BT, which includes Australia's other home internationals and the Big Bash League. Like football, cricket has tried to tempt the new platforms to the market, but Amazon are unlikely to make any offer for the Ashes as it continues to focus on its increasingly popular Premier League coverage. BT recently won the UK rights to broadcast New Zealand and West Indies domestic internationals, including England women's and men's tours respectively.

With Sky's deal with the ECB in place until 2024, Julian Aquilina, of Enders Analysis, says ""there isn't really that much scope for the rights values within cricket to move that much over the next few years.""

Rugby union

Compelling evidence that the big broadcasters are regaining their stranglehold emerged in December when BT were the benefactors of an apparent about-turn by Premiership Rugby.

England's top tier was forced to return to the marginally reduced offer on the current terms from the broadcaster after interest from Amazon apparently faded, despite its agreement for the inaugural Autumn Nations Cup internationals.

Much had been made of Amazon becoming a key player in domestic and international coverage under a potential pool agreement with CVC - the private equity firm - which recently secured an additional £300million investment deal in the Six Nations.

However, BT Sport, which became the senior broadcaster of Premiership Rugby in 2013-14, held its nerve to secure a deal marginally down on the current £40 million per year agreement. The entire package for three years is said to be worth £110 million, with BT airing up to 80 live matches - including 69 Premiership Rugby fixtures and 11 Premiership Rugby Cup ties - until 2024.

Power-brokers see the Six Nations as critical for driving fresh TV revenue, and much will depend on CVC's intentions for its 15 per cent stake, with many predicting a move away from free to air television.

BBC and ITV currently hold the rights in the United Kingdom in a deal worth around £50m which ends in 2021, but the competition does not fit within the Government’s “Crown Jewel” list of sporting events.

Formula 1

Rugby is keeping a close eye on the progress at F1, still largely shaped by prior commercial influence from CVC money. Before selling off their stake at a four-fold profit, investors expanded F1 far beyond its European heartland, establishing more races while charging a premium for hosting fees.

The main driver of revenue prior to the CVC sell off was increasing broadcasting rights with the sport going from free-to-air. Now, four years into its £6billion takeover by US group Liberty Media, F1 is also under further pressure to unlock more revenue due the pandemic.",Telegraph,"['cvc', 'rugby', 'postcoronavirus', 'look', 'broadcast', 'revenue', 'rights', 'amazon', 'pandemic', 'tv', 'cricket', 'does', 'bt', 'premiership', 'f1', 'world', 'deal']",0
2021-02-20 16:46:22+00:00,29,"JavaScript is not available.

We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using twitter.com. You can see a list of supported browsers in our Help Center.

Help Center",Telegraph,"['list', 'switch', 'twittercom', 'browser', 'disabled', 'javascript', 'supported', 'help', 'enable', 'using']",0
2021-02-19 12:31:36+00:00,5,"He fears Covid-19 will continue to be a global problem, but ""it ends as an all-consuming crisis for the US, the UK and the EU when we get the overwhelming majority of our population vaccinated and the level of community spread goes to a very low level""",Telegraph,[],0
2021-02-19 12:28:36+00:00,16,"Fauci is much happier today. The pandemic still rages, but he is back in the fold. He talks frequently to Biden and the new White House Covid-19 task force. He addresses press conferences again and is delighted with Biden’s strategy for defeating the virus",Telegraph,[],0
2021-02-19 12:11:38+00:00,9,"JavaScript is not available.

We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using twitter.com. You can see a list of supported browsers in our Help Center.

Help Center",Telegraph,"['list', 'switch', 'twittercom', 'browser', 'disabled', 'javascript', 'supported', 'help', 'enable', 'using']",0
2021-02-19 11:40:37+00:00,20,"Fauci says the US is home to 4% of the world’s population, but has now suffered 20% of global deaths from Covid-19 – 475,000 in total, plus nearly 30 million recorded cases",Telegraph,[],0
2021-02-19 11:38:14+00:00,27,"By the time Biden took office, the pandemic was raging out of control. 

When president 46 entered the White House, America was suffering 300,000 to 400,000 positive Covid-19 cases and 4,000 deaths per day",Telegraph,[],0
2021-02-19 11:29:25+00:00,21,"Donald Trump was initially sceptical of the threat from Covid-19. But Fauci managed to persuade him to back state-by-state lockdowns, and approve social-distancing measures. He also restricted Chinese visitors to the country",Telegraph,[],0
2021-02-17 20:20:32+00:00,11,"The decline in coronaviruses cases may be stalling and cases even rising in some areas, with experts warning that people gathering for the vaccination rollout could be to blame.

New data from the King's College ZOE app shows that cases have begun to rise again in the North-East, Yorkshire and the East Midlands.

In January, hundreds of pensioners were photographed queuing close together outside the Centre for Life in Newcastle, while long lines of people were also seen waiting for jabs in Nottingham.

There are also fears that those who have been vaccinated may have become more complacent about social distancing, hand-washing and staying away from friends.",Telegraph,"['vaccine', 'blame', 'rising', 'cases', 'uk', 'infections', 'zoe', 'yorkshire', 'waiting', 'covid', 'parts', 'vaccination', 'vaccinated', 'staying', 'stalling', 'social', 'queues', 'warning']",0
2021-02-17 12:51:57+00:00,7,"Teenagers and other young people will be exposed to coronavirus under a new study announced by the Government on Wednesday as the UK launches the world's first human Covid-19 challenge trial.

People aged between 18 and 30, who are at the lowest risk from the virus, have been encouraged to volunteer for the landmark study, which received approval from the UK’s clinical trial ethics body this week.

The £33.6 million programme will help doctors understand the efficiency of vaccines, how the immune system reacts to coronavirus and how the virus is transmitted. It is due to start within a month and will use the version of the virus that has been circulating in the UK since last March.

The virus will be administered in liquid form, delivered by pipette into the volunteer's nostrils.

The 90 volunteers, who will be compensated for their time, will be exposed to Covid in secure clinical facilities at the Royal Free Hospital in north London, where medics and scientists will be on hand to examine how the virus behaves in the body.",Telegraph,"['body', 'clinical', 'uk', 'worlds', 'volunteers', 'worldfirst', 'virus', 'coronavirus', 'study', 'exposed', 'young']",0
2021-02-16 19:55:35+00:00,20,"North Korea has attempted to steal Covid-19 vaccine technology by hacking Pfizer Inc according to South Korea's National Intelligence Service (NIS), Yonhap news agency reported on Tuesday.

South Korea's Yonhap did not report when the alleged hacking took place or whether it was successful.

Last year suspected North Korean hackers tried to break into at least nine health organisations, including Johnson & Johnson, Novavax Inc, and AstraZeneca.

South Korea's intelligence agency said it had foiled North Korean attempts to hack into South Korean companies developing coronavirus vaccines.

Digital espionage against health bodies, vaccine scientists and drugmakers has intensified during the Covid-19 pandemic as state-backed hacking groups scramble to obtain the latest research and information about the outbreak.

North Korea is often accused of turning to an army of hackers to fill cash-strapped government coffers amid international sanctions that ban most international trade with the country.

Health experts have said the country's hackers may be more interested in selling the stolen vaccine data than using it to develop a homegrown vaccine.

North Korea is expected to receive nearly two million doses of the AstraZeneca-Oxford Covid-19 vaccine by the first half of this year through the COVAX vaccine-sharing programme.

North Korea has not confirmed any coronavirus infection, but the NIS had said an outbreak there cannot be ruled out as the country had active trade and people-to-people exchanges with China before closing the border in early 2020.

Leader Kim Jong-un's wife, Ri Sol Ju, who has not been seen in public for more than a year, is keeping a low profile to avoid a risk of infection from Covid-19, NIS said, according to Yonhap.",Telegraph,"['pfizer', 'vaccine', 'korea', 'attempted', 'koreas', 'hackers', 'yonhap', 'technology', 'hack', 'korean', 'covid19', 'north', 'nis', 'hacking']",0
2021-02-16 12:06:58+00:00,6,"Her DJ sister, talking before her sister had tested positive, said: ""It feels like a very long wait for the vaccine to get round to her and on Thursday night I got a call I've been dreading.

""That saying about your blood running cold.

""We found out that Covid had hit the care home, there was an outbreak of Covid at the home, and she'd been due to come home to be with mum and dad but that was not allowed.

""She had to stay where she is, she's at risk of having Covid and she's being tested daily at the moment

""And all I think about all the time at the moment is 'I hope the next is negative and I hope everyone in the care home is okay'.

""The effect on her mental health is so extreme as well because she was so excited to see us and she finds it difficult to comprehend why she can't see us and she's gone into a slump.""

Frances has refused to talk to anybody over the weekend, and while she would usually call her older sister 30 times a day, she has not picked up the phone once.

Asked why she thinks she got offered the jab before her sister, Jo Whiley said it might be due to her being labelled a carer.

But she does not understand, after the Government announced it had reached its mid-February vaccination target why her sister had not had the jab.",Telegraph,"['vaccine', 'shes', 'offered', 'disabled', 'covid', 'tested', 'sister', 'care', 'whiley', 'jab', 'nightmare', 'jo', 'im', 'hope', 'wait', 'weekend', 'feel', 'living']",0
2021-02-15 23:37:49+00:00,51,"British cinemas have begun striking deals to use vaccine passports that could allow them to reopen their doors to those who have already received Covid-19 jabs.

David Chadwick of Verifiable Credentials, which has received government funding to develop vaccine passports, said he had already agreed a tie-up with one UK theatre and cinema complex to trial the technology.

Under the scheme, Verifiable Credentials would create electronic certificates for people to show they have been vaccinated. These certificates would be verified by the NHS and stored in a digital wallet on users' smartphone.

When users buy a film ticket from a participating cinema, that ticket would be combined with the digital vaccine passport to generate a QR code that would provide them with access to the theatre.

Mr Chadwick said the trial was currently assessing the technical feasibility of the system rather than whether it was commercially or legally viable.

However, he said ""checking people's vaccination certificates might help cinemas to reopen in the future"".

It comes as the industry struggles to stay afloat, as blockbuster film releases have been delayed and venues have been shuttered to curb the spread of Covid-19.

Cineworld, which runs 127 Cineworld and Picturehouse theatres across the UK, was forced to secure a debt lifeline worth $750m (£540m) in November, and the following month, Odeon warned it was running out of cash.",Telegraph,"['vaccine', 'turn', 'cinemas', 'trial', 'uk', 'doors', 'verifiable', 'reopen', 'users', 'received', 'push', 'ticket', 'certificates', 'passports']",0
2021-02-15 20:24:14+00:00,6,"🔴 An end to lockdown is in sight now that over 15m people have received the #Covid19 vaccine in the UK.

The UK's vaccination program will now move on to those in their 60s and 50s as well as those with underlying conditions.

~thread
https://t.co/owUQ1JX4f9",Telegraph,[],0
2021-02-15 14:47:11+00:00,9,,Telegraph,"['vaccine', 'analysis', 'uk', 'success', 'huge', 'target', 'hit', 'heres', 'roll']",0
2021-02-15 02:05:21+00:00,7,"Vaccine passports for pubs, shops and events are under consideration by the Government, Dominic Raab has said.

The Foreign Secretary revealed a scheme was being looked at that would enable members of the public entry to certain places provided they have a document on hand that shows they have been fully vaccinated against the virus.

It comes after a senior source previously told The Telegraph that the Government has been “very cautious about this idea that if you don't have a passport therefore somehow your liberties are curtailed”.

They added: “As Conservatives we should be instinctively concerned about that.”

Earlier this month Nadhim Zahawi, the vaccines minister, dismissed the idea of vaccine passports which he said would be “discriminatory”.

Mr Raab said the Government ""hasn't ruled out"" introducing the vaccine passports for use within the UK, although conceded that the mechanisms of putting such a scheme into place still needed to be worked out.

“It's under consideration, but of course you've got to make it workable,” he told LBC.

""I'm not sure there's a foolproof answer in the way that sometimes it's presented, but of course we'll look at all the options.""",Telegraph,"['vaccine', 'pubs', 'scheme', 'raab', 'idea', 'enter', 'told', 'zahawi', 'youve', 'consideration', 'events', 'shops', 'passports', 'course']",0
2021-02-14 15:56:14+00:00,0,"🔴Most – but not all – top priority jabs complete

The UK's vaccination plan has focused on four key groups that together account for 88 per cent of total Covid-19 deaths: anyone over the age of 70, care home residents, health workers and the clinically extremely vulnerable.",Telegraph,[],0
2021-02-14 15:53:03+00:00,32,"New Zealand Prime Minister Jacinda Ardern has urged the country to be ""strong and to be kind"" during its latest lockdown caused by three new local Covid-19 cases.

""I know we all feel the same way when this happens. We all get that sense of 'Not again'. But remember, we have been here before and that means we know how to get out of this again, and that is together,"" she said.

New Zealand's greatest vulnerability has been at the border.

New cases are regularly caught among returning travellers, all of whom are required to spend two weeks in quarantine.

Despite precautions, there have been several times when the virus has leaked out from the border before being controlled again, and officials are trying to determine whether that's happened again.

In the latest case, an Auckland mother, father and daughter caught the disease. Officials said the mother works at a catering company that does laundry for airlines, and officials are investigating whether there is a link to infected passengers. Officials said the woman hadn't been going aboard the planes herself.

Officials said the rest of New Zealand outside of Auckland will also be placed under heightened restrictions, although will not go into lockdown.",Telegraph,"['hails', 'feat', 'boris', 'zealand', 'lockdown', 'vaccinated', '15m', 'covid', 'caught', 'officials', 'extraordinary', 'know', 'works', 'latest', 'auckland', 'zealands', 'mother', 'johnson']",0
2021-02-14 00:32:34+00:00,40,"Sir Jeremy Farrar, director of the Wellcome Trust who sits on Sage, the Government advisory committee, was among a number of influential scientists this week to suggest Governments' strategies should switch to more universal vaccines.

Backing an article in the influential Nature journal titled Variant-proof vaccines: invest now for the next pandemic, he tweeted: ""We agree - and being acted upon by CEPI (Coalition for Epidemic Preparedness Innovations) and others.""

UK company Scancell, which specialises in developing cancer vaccines, and several other firms from Europe and the US are already working on variant proof jabs and hope to prove shortly they can produce an effective immune response.

Alongside scientists from the University of Nottingham, Scancell is targeting a protein in the core of the virus called the nucleocapsid or “N” protein, as well as the spike protein. Human trials of their vaccine will begin in the second half of this year, after positive results from testing the jab on mice.

The DNA-based product seems to stimulate a good antibody and T-cell response. Scancell chief medical officer Dr Gillies O’Bryan-Tear, told The Telegraph: “We don’t necessarily claim it will be a pan-coronavirus vaccine, but it has got the potential to be so simply because of where it is targeted.”

A number of other biotechs are working on similar jabs, including myNEO in Belgium, and Osivax in France. The latter has just completed a phase II clinical trial of a universal flu vaccine that also targets the N protein.

MyNeo, meanwhile, has used modelling to suggest which parts of the virus might remain stable longest, allowing them to maximise vaccine longevity.

Cedric Bogaert, co-founder and CEO of myNEO, said: “One of the main cornerstones of the design procedure was to address resistance to future mutations, as we wanted a preventative vaccine design.”

The team estimate this jab could be ready within three years, if it shows good results in trials.

Other researchers in the US are looking at other options for broader protection.

Dr Maria Elena Bottazi, co-director of the vaccine development centre at the Baylor College of Medicine in Texas, was part of a team that developed a Sars vaccine candidate several years ago. They theorised it could also be used more broadly against other coronaviruses; but no-one was interested.

“At the beginning of the pandemic, we said let’s just take the Sars vaccine - it may not protect 90 per cent, but it may protect 50 per cent. We showed cross protection, and nobody cared about it,” she said.

The team is now developing an affordable coronavirus vaccine candidate with Biological E in India, but Dr Bottazi backs calls for a better focus on developing vaccines that does not just hop from crisis to crisis.

There are other options, too. For example, researchers at VBI Vaccines in the US have been testing a vaccine on mice which has combined the spike proteins of the coronaviruses causing Sars, Mers and Covid-19. The animals made antibodies to all three: and, interestingly, also to a fourth coronavirus, which causes seasonal colds, suggesting broader protection could be possible.",Telegraph,"['exclusive', 'protein', 'vaccine', 'vaccines', 'working', 'scancell', 'universal', 'available', 'team', 'developing', 'variants', 'virus', 'sars', 'used', 'conquer']",0
